3680589683.440000	-0.000026	28.360742	-2823.660979
3680589683.940000	-0.000025	28.310754	-2824.019501
3680589684.440000	-0.000025	28.332117	-2824.036542
3680589684.939000	-0.000025	28.319910	-2824.853597
3680589685.439000	-0.000025	28.297052	-2825.178430
3680589685.940000	-0.000025	28.286707	-2825.322500
3680589686.441000	-0.000025	28.292474	-2825.632135
3680589686.940000	-0.000025	28.288538	-2825.131009
3680589687.440000	-0.000025	28.295526	-2825.912139
3680589687.940000	-0.000025	28.262933	-2825.675479
3680589688.440000	-0.000025	28.326318	-2825.786594
3680589688.940000	-0.000024	28.297968	-2825.385836
3680589689.439000	-0.000024	28.293695	-2825.511024
3680589689.939000	-0.000025	28.290674	-2824.682490
3680589690.439000	-0.000025	28.334528	-2824.412856
3680589690.939000	-0.000025	28.281519	-2824.180630
3680589691.440000	-0.000025	28.309839	-2822.786883
3680589691.939000	-0.000025	28.291559	-2823.776547
3680589692.440000	-0.000024	28.341852	-2823.660246
3680589692.939000	-0.000025	28.322656	-2823.359499
3680589693.440000	-0.000025	28.328455	-2823.614309
3680589693.940000	-0.000024	28.310754	-2823.896173
3680589694.438000	-0.000024	28.315332	-2823.441342
3680589694.939000	-0.000025	28.328149	-2823.736171
3680589695.439000	-0.000026	28.340021	-2823.770610
3680589695.941000	-0.000025	28.326013	-2823.724691
3680589696.440000	-0.000025	28.327539	-2823.911730
3680589696.940000	-0.000025	28.341241	-2824.183223
3680589697.441000	-0.000025	28.359216	-2823.896549
3680589697.940000	-0.000024	28.345514	-2824.579886
3680589698.441000	-0.000025	28.338190	-2824.699155
3680589698.941000	-0.000024	28.316553	-2824.665824
3680589699.440000	-0.000026	28.315027	-2825.382868
3680589699.940000	-0.000023	28.315332	-2825.260649
3680589700.439000	-0.000024	28.323572	-2825.162122
3680589700.941000	-0.000024	28.293695	-2825.545839
3680589701.440000	-0.000025	28.298578	-2825.549541
3680589701.940000	-0.000023	28.322656	-2825.613627
3680589702.440000	-0.000024	28.299188	-2825.358049
3680589702.940000	-0.000025	28.294611	-2825.401769
3680589703.441000	-0.000024	28.281213	-2824.939892
3680589703.939000	-0.000025	28.319604	-2824.592117
3680589704.439000	-0.000025	28.282434	-2824.732486
3680589704.938000	-0.000024	28.313806	-2823.428378
3680589705.440000	-0.000024	28.335443	-2823.839132
3680589705.939000	-0.000025	28.325098	-2823.664305
3680589706.439000	-0.000024	28.336115	-2823.040960
3680589706.941000	-0.000026	28.320215	-2823.289493
3680589707.441000	-0.000024	28.314111	-2823.170600
3680589707.939000	-0.000025	28.328149	-2823.596159
3680589708.440000	-0.000025	28.327539	-2823.338757
3680589708.940000	-0.000025	28.328149	-2823.749135
3680589709.439000	-0.000025	28.349512	-2823.489121
3680589709.940000	-0.000025	28.322656	-2824.112467
3680589710.440000	-0.000024	28.328149	-2824.408779
3680589710.939000	-0.000025	28.344629	-2825.084356
3680589711.440000	-0.000026	28.340936	-2825.275830
3680589711.941000	-0.000025	28.339746	-2825.066564
3680589712.440000	-0.000024	28.336664	-2825.103239
3680589712.941000	-0.000025	28.311090	-2825.588808
3680589713.440000	-0.000025	28.300104	-2826.070300
3680589713.940000	-0.000024	28.322992	-2825.428430
3680589714.440000	-0.000025	28.317224	-2825.519178
3680589714.939000	-0.000024	28.310205	-2825.717697
3680589715.439000	-0.000024	28.269678	-2825.366203
3680589715.939000	-0.000025	28.297113	-2825.121388
3680589716.441000	-0.000024	28.296198	-2824.994341
3680589716.939000	-0.000024	28.292841	-2824.746183
3680589717.439000	-0.000024	28.297418	-2824.786184
3680589717.939000	-0.000025	28.310236	-2824.217663
3680589718.440000	-0.000025	28.325769	-2823.912106
3680589718.939000	-0.000024	28.291010	-2823.746917
3680589719.439000	-0.000025	28.304742	-2823.966179
3680589719.939000	-0.000025	28.314478	-2823.661712
3680589720.440000	-0.000025	28.323969	-2823.499117
3680589720.941000	-0.000025	28.363275	-2822.903184
3680589721.440000	-0.000025	28.327875	-2822.733185
3680589721.939000	-0.000025	28.326959	-2823.325417
3680589722.441000	-0.000025	28.329401	-2823.266534
3680589722.939000	-0.000025	28.362360	-2823.754678
3680589723.438000	-0.000025	28.339197	-2823.749868
3680589723.939000	-0.000025	28.348627	-2824.532107
3680589724.441000	-0.000026	28.347375	-2824.263582
3680589724.941000	-0.000025	28.326349	-2824.446920
3680589725.440000	-0.000026	28.326990	-2824.251369
3680589725.938000	-0.000025	28.284906	-2825.374732
3680589726.439000	-0.000025	28.342859	-2825.442502
3680589726.940000	-0.000025	28.330042	-2825.314347
3680589727.439000	-0.000025	28.316644	-2825.135461
3680589727.939000	-0.000024	28.316949	-2825.436208
3680589728.439000	-0.000024	28.312677	-2825.420651
3680589728.939000	-0.000024	28.283716	-2825.397316
3680589729.439000	-0.000024	28.308710	-2825.039527
3680589729.940000	-0.000025	28.310236	-2825.477693
3680589730.440000	-0.000024	28.281305	-2824.214694
3680589730.939000	-0.000025	28.332788	-2824.219147
3680589731.440000	-0.000025	28.298669	-2824.365435
3680589731.940000	-0.000026	28.336176	-2823.423944
3680589732.440000	-0.000024	28.303247	-2823.628757
3680589732.940000	-0.000024	28.323999	-2823.665432
3680589733.440000	-0.000025	28.332483	-2823.773954
3680589733.940000	-0.000025	28.319696	-2823.402092
3680589734.439000	-0.000025	28.324243	-2824.244324
3680589734.938000	-0.000026	28.337671	-2823.738012
3680589735.440000	-0.000025	28.353510	-2824.292479
3680589735.941000	-0.000025	28.349542	-2824.103955
3680589736.439000	-0.000024	28.345331	-2824.761007
3680589736.939000	-0.000025	28.318170	-2824.863968
3680589737.441000	-0.000026	28.288904	-2825.349537
3680589737.940000	-0.000025	28.306573	-2825.680289
3680589738.440000	-0.000025	28.313318	-2825.613252
3680589738.939000	-0.000025	28.323999	-2826.170669
3680589739.440000	-0.000025	28.311761	-2825.533251
3680589739.939000	-0.000024	28.301447	-2825.718430
3680589740.441000	-0.000024	28.335840	-2825.379918
3680589740.939000	-0.000024	28.305963	-2824.636195
3680589741.440000	-0.000025	28.322443	-2824.973241
3680589741.940000	-0.000024	28.304193	-2824.524704
3680589742.440000	-0.000025	28.285547	-2824.578402
3680589742.940000	-0.000026	28.328577	-2824.089131
3680589743.440000	-0.000025	28.323999	-2823.894314
3680589743.938000	-0.000025	28.339197	-2823.579118
3680589744.440000	-0.000026	28.336145	-2823.742840
3680589744.940000	-0.000026	28.328516	-2823.452822
3680589745.440000	-0.000025	28.335260	-2823.792837
3680589745.939000	-0.000026	28.317560	-2823.906544
3680589746.440000	-0.000025	28.345605	-2824.365810
3680589746.939000	-0.000026	28.348962	-2824.861751
3680589747.438000	-0.000025	28.345636	-2825.652144
3680589747.939000	-0.000026	28.331598	-2825.553617
3680589748.439000	-0.000026	28.319116	-2825.645850
3680589748.938000	-0.000025	28.300500	-2825.843260
3680589749.439000	-0.000025	28.302057	-2825.801400
3680589749.940000	-0.000024	28.308160	-2825.408063
3680589750.439000	-0.000025	28.300836	-2825.083605
3680589750.941000	-0.000024	28.313928	-2825.872514
3680589751.439000	-0.000024	28.280450	-2824.845818
3680589751.939000	-0.000025	28.306055	-2824.693594
3680589752.440000	-0.000025	28.276147	-2824.313221
3680589752.939000	-0.000025	28.329492	-2823.848770
3680589753.440000	-0.000025	28.317285	-2823.766909
3680589753.941000	-0.000026	28.336511	-2823.572466
3680589754.441000	-0.000025	28.361169	-2823.198370
3680589754.943000	-0.000025	28.347498	-2824.134318
3680589755.439000	-0.000026	28.330377	-2823.566530
3680589755.940000	-0.000025	28.358148	-2823.652468
3680589756.440000	-0.000026	28.326746	-2824.020252
3680589756.938000	-0.000025	28.353540	-2825.006930
3680589757.440000	-0.000025	28.338037	-2825.098053
3680589757.940000	-0.000025	28.323724	-2825.556586
3680589758.441000	-0.000024	28.342279	-2825.291387
3680589758.939000	-0.000024	28.320367	-2825.316939
3680589759.439000	-0.000026	28.313379	-2825.277690
3680589759.940000	-0.000024	28.321619	-2825.549165
3680589760.440000	-0.000025	28.324945	-2825.585840
3680589760.938000	-0.000025	28.317926	-2825.177679
3680589761.439000	-0.000025	28.326471	-2825.188801
3680589761.940000	-0.000026	28.312158	-2824.579529
3680589762.439000	-0.000025	28.284418	-2824.643222
3680589762.940000	-0.000025	28.336877	-2823.626540
3680589763.439000	-0.000025	28.367334	-2823.288742
3680589763.939000	-0.000026	28.341119	-2823.659495
3680589764.441000	-0.000025	28.333215	-2823.849503
3680589764.938000	-0.000025	28.337732	-2823.588023
3680589765.439000	-0.000025	28.346582	-2823.868028
3680589765.939000	-0.000025	28.374048	-2823.876539
3680589766.439000	-0.000026	28.339868	-2823.553566
3680589766.940000	-0.000025	28.360010	-2824.276189
3680589767.439000	-0.000026	28.326166	-2824.608783
3680589767.939000	-0.000027	28.325586	-2824.469880
3680589768.440000	-0.000026	28.324335	-2825.011007
3680589768.939000	-0.000025	28.326196	-2825.318799
3680589769.439000	-0.000025	28.336572	-2825.350646
3680589769.940000	-0.000026	28.335046	-2825.648800
3680589770.439000	-0.000026	28.324945	-2826.250670
3680589770.938000	-0.000025	28.300317	-2825.869546
3680589771.438000	-0.000025	28.310663	-2825.717322
3680589771.940000	-0.000026	28.311884	-2825.656579
3680589772.438000	-0.000025	28.343256	-2825.207309
3680589772.938000	-0.000024	28.324365	-2824.869153
3680589773.439000	-0.000026	28.308801	-2825.080279
3680589773.939000	-0.000025	28.332574	-2824.917684
3680589774.440000	-0.000025	28.314325	-2824.553958
3680589774.939000	-0.000026	28.320123	-2824.718789
3680589775.442000	-0.000026	28.303308	-2824.280248
3680589775.940000	-0.000026	28.327417	-2824.395815
3680589776.439000	-0.000024	28.336572	-2823.766533
3680589776.941000	-0.000026	28.316156	-2823.729876
3680589777.440000	-0.000025	28.328333	-2824.057285
3680589777.941000	-0.000025	28.314600	-2823.733578
3680589778.439000	-0.000025	28.322839	-2823.571340
3680589778.941000	-0.000025	28.338098	-2823.461351
3680589779.439000	-0.000025	28.364252	-2824.050990
3680589779.939000	-0.000026	28.350854	-2823.708758
3680589780.440000	-0.000027	28.376794	-2823.611716
3680589780.940000	-0.000026	28.362451	-2823.869137
3680589781.440000	-0.000026	28.319208	-2823.590616
3680589781.939000	-0.000027	28.316766	-2824.216554
3680589782.440000	-0.000026	28.346613	-2824.326185
3680589782.940000	-0.000026	28.355463	-2824.496934
3680589783.440000	-0.000026	28.343561	-2824.826560
3680589783.941000	-0.000025	28.360925	-2824.439142
3680589784.438000	-0.000026	28.323450	-2825.468431
3680589784.941000	-0.000026	28.328027	-2825.188050
3680589785.439000	-0.000027	28.307306	-2825.529549
3680589785.939000	-0.000025	28.333826	-2825.326953
3680589786.439000	-0.000025	28.303033	-2825.059161
3680589786.941000	-0.000025	28.329553	-2825.436584
3680589787.439000	-0.000025	28.321039	-2825.427697
3680589787.939000	-0.000025	28.310052	-2824.660263
3680589788.440000	-0.000024	28.316766	-2825.108049
3680589788.939000	-0.000026	28.305170	-2824.497668
3680589789.438000	-0.000025	28.344507	-2823.899142
3680589789.941000	-0.000025	28.322870	-2824.111358
3680589790.439000	-0.000026	28.345117	-2823.456523
3680589790.938000	-0.000026	28.353632	-2822.591690
3680589791.440000	-0.000026	28.329858	-2823.699138
3680589791.938000	-0.000026	28.326807	-2823.294303
3680589792.439000	-0.000026	28.376184	-2823.658011
3680589792.940000	-0.000027	28.371912	-2823.909870
3680589793.439000	-0.000026	28.344781	-2824.153576
3680589793.940000	-0.000026	28.331995	-2824.561003
3680589794.442000	-0.000026	28.359125	-2824.311361
3680589794.939000	-0.000026	28.353632	-2824.521378
3680589795.439000	-0.000027	28.324396	-2824.751744
3680589795.939000	-0.000026	28.329553	-2825.671760
3680589796.440000	-0.000027	28.303979	-2826.019177
3680589796.941000	-0.000025	28.314935	-2825.578437
3680589797.438000	-0.000026	28.324701	-2825.793246
3680589797.940000	-0.000026	28.319208	-2825.453607
3680589798.440000	-0.000025	28.307031	-2826.038811
3680589798.940000	-0.000026	28.295740	-2825.494734
3680589799.439000	-0.000026	28.310083	-2825.472507
3680589799.940000	-0.000027	28.303064	-2824.873230
3680589800.440000	-0.000026	28.350305	-2825.401018
3680589800.941000	-0.000025	28.320428	-2825.426946
3680589801.440000	-0.000027	28.306116	-2824.952856
3680589801.938000	-0.000027	28.335352	-2824.822859
3680589802.441000	-0.000026	28.307031	-2823.702089
3680589802.939000	-0.000027	28.321954	-2824.170259
3680589803.439000	-0.000027	28.314325	-2823.954699
3680589803.939000	-0.000027	28.338708	-2823.429129
3680589804.439000	-0.000026	28.314630	-2823.416898
3680589804.941000	-0.000026	28.307916	-2823.836163
3680589805.440000	-0.000027	28.349390	-2823.886911
3680589805.939000	-0.000027	28.347559	-2822.961334
3680589806.438000	-0.000027	28.361292	-2824.444703
3680589806.940000	-0.000027	28.326563	-2824.188033
3680589807.439000	-0.000027	28.363733	-2824.442110
3680589807.939000	-0.000026	28.355463	-2824.348412
3680589808.440000	-0.000027	28.331415	-2824.475816
3680589808.939000	-0.000027	28.346033	-2824.453590
3680589809.439000	-0.000027	28.359430	-2824.637303
3680589809.941000	-0.000028	28.378656	-2824.324701
3680589810.440000	-0.000027	28.351251	-2825.354723
3680589810.939000	-0.000026	28.329279	-2825.739548
3680589811.440000	-0.000027	28.352777	-2824.425820
3680589811.939000	-0.000027	28.338464	-2825.719914
3680589812.441000	-0.000027	28.361261	-2825.512133
3680589812.938000	-0.000026	28.329614	-2825.579921
3680589813.439000	-0.000027	28.333826	-2825.542513
3680589813.940000	-0.000025	28.369226	-2825.885478
3680589814.439000	-0.000027	28.312799	-2825.951031
3680589814.940000	-0.000026	28.279016	-2825.993249
3680589815.440000	-0.000027	28.338159	-2825.705842
3680589815.941000	-0.000026	28.329858	-2825.653253
3680589816.440000	-0.000025	28.304285	-2825.892881
3680589816.939000	-0.000026	28.318903	-2825.935850
3680589817.440000	-0.000027	28.303064	-2825.690660
3680589817.939000	-0.000027	28.292993	-2825.705109
3680589818.439000	-0.000026	28.301233	-2826.038078
3680589818.941000	-0.000025	28.318903	-2825.657687
3680589819.439000	-0.000026	28.298486	-2825.549541
3680589819.940000	-0.000025	28.316492	-2826.118437
3680589820.441000	-0.000025	28.323206	-2825.099162
3680589820.941000	-0.000025	28.303094	-2824.686191
3680589821.439000	-0.000026	28.304590	-2825.221757
3680589821.940000	-0.000026	28.332056	-2825.179163
3680589822.441000	-0.000026	28.344232	-2825.299165
3680589822.938000	-0.000026	28.314081	-2824.758039
3680589823.439000	-0.000027	28.326868	-2824.281732
3680589823.940000	-0.000026	28.327173	-2824.505070
3680589824.441000	-0.000026	28.321375	-2824.010257
3680589824.939000	-0.000027	28.324121	-2823.309860
3680589825.442000	-0.000027	28.319543	-2823.889128
3680589825.940000	-0.000026	28.339349	-2823.663197
3680589826.439000	-0.000027	28.324731	-2823.308752
3680589826.939000	-0.000026	28.347589	-2823.070965
3680589827.439000	-0.000027	28.353632	-2823.698012
3680589827.939000	-0.000027	28.361597	-2823.566905
3680589828.439000	-0.000027	28.356744	-2823.712084
3680589828.940000	-0.000027	28.351282	-2824.098394
3680589829.440000	-0.000027	28.360986	-2823.499117
3680589829.939000	-0.000027	28.346674	-2824.277655
3680589830.440000	-0.000027	28.342157	-2824.622122
3680589830.941000	-0.000027	28.294580	-2824.625823
3680589831.439000	-0.000027	28.343958	-2824.078403
3680589831.941000	-0.000027	28.329919	-2824.846194
3680589832.440000	-0.000026	28.331781	-2824.513600
3680589832.941000	-0.000028	28.354333	-2824.679897
3680589833.440000	-0.000027	28.374719	-2825.191394
3680589833.939000	-0.000027	28.335107	-2824.682490
3680589834.440000	-0.000027	28.338495	-2825.277314
3680589834.938000	-0.000028	28.346979	-2825.434349
3680589835.438000	-0.000027	28.332391	-2825.374732
3680589835.940000	-0.000027	28.348199	-2825.109158
3680589836.438000	-0.000027	28.349115	-2825.330279
3680589836.940000	-0.000027	28.342157	-2825.773255
3680589837.440000	-0.000027	28.338495	-2825.822875
3680589837.939000	-0.000027	28.319299	-2826.189927
3680589838.439000	-0.000027	28.325372	-2825.678430
3680589838.939000	-0.000027	28.333582	-2826.071784
3680589839.439000	-0.000027	28.299188	-2825.988815
3680589839.942000	-0.000027	28.327814	-2825.612501
3680589840.439000	-0.000027	28.328729	-2825.421385
3680589840.939000	-0.000028	28.273553	-2825.981770
3680589841.440000	-0.000027	28.318994	-2825.559536
3680589841.940000	-0.000027	28.306482	-2825.988439
3680589842.438000	-0.000026	28.318994	-2826.694021
3680589842.941000	-0.000025	28.336664	-2825.711778
3680589843.439000	-0.000027	28.304956	-2825.416574
3680589843.940000	-0.000026	28.330560	-2825.690660
3680589844.440000	-0.000026	28.294946	-2825.397316
3680589844.940000	-0.000026	28.327875	-2825.386569
3680589845.440000	-0.000026	28.308313	-2826.833282
3680589845.939000	-0.000026	28.342737	-2825.833622
3680589846.440000	-0.000026	28.322656	-2825.393990
3680589846.938000	-0.000026	28.360742	-2824.918041
3680589847.441000	-0.000027	28.325067	-2825.086198
3680589847.938000	-0.000027	28.300714	-2825.356582
3680589848.439000	-0.000027	28.329340	-2825.081388
3680589848.939000	-0.000026	28.319940	-2824.992499
3680589849.439000	-0.000026	28.332727	-2825.010273
3680589849.940000	-0.000027	28.326654	-2825.251011
3680589850.439000	-0.000026	28.345239	-2825.480661
3680589850.939000	-0.000027	28.322046	-2824.261740
3680589851.439000	-0.000026	28.300104	-2825.338433
3680589851.940000	-0.000026	28.319299	-2824.438409
3680589852.441000	-0.000027	28.317102	-2825.288419
3680589852.939000	-0.000027	28.325677	-2825.212137
3680589853.439000	-0.000027	28.323297	-2824.868420
3680589853.940000	-0.000026	28.293695	-2824.718789
3680589854.442000	-0.000026	28.283990	-2825.487313
3680589854.938000	-0.000027	28.285211	-2825.236580
3680589855.440000	-0.000027	28.321161	-2825.053600
3680589855.941000	-0.000027	28.331506	-2824.921010
3680589856.439000	-0.000026	28.293420	-2825.216571
3680589856.940000	-0.000027	28.319025	-2824.716554
3680589857.439000	-0.000027	28.321130	-2824.991748
3680589857.940000	-0.000027	28.305872	-2824.681739
3680589858.440000	-0.000027	28.321130	-2824.875090
3680589858.939000	-0.000026	28.311090	-2825.092868
3680589859.440000	-0.000027	28.307458	-2825.199906
3680589859.940000	-0.000027	28.314417	-2824.598411
3680589860.439000	-0.000026	28.327264	-2824.904344
3680589860.940000	-0.000026	28.329980	-2824.727300
3680589861.439000	-0.000027	28.336694	-2825.087682
3680589861.940000	-0.000026	28.324152	-2824.883226
3680589862.440000	-0.000027	28.328149	-2824.406562
3680589862.941000	-0.000026	28.318689	-2825.248418
3680589863.440000	-0.000026	28.330560	-2825.092492
3680589863.939000	-0.000026	28.332117	-2825.034342
3680589864.441000	-0.000027	28.329950	-2824.930648
3680589864.940000	-0.000026	28.307153	-2825.323234
3680589865.440000	-0.000026	28.309839	-2824.668775
3680589865.941000	-0.000026	28.318689	-2825.171385
3680589866.440000	-0.000026	28.306787	-2824.985079
3680589866.940000	-0.000027	28.339746	-2824.457291
3680589867.439000	-0.000027	28.329065	-2824.773238
3680589867.941000	-0.000027	28.326593	-2825.278423
3680589868.441000	-0.000026	28.325067	-2825.065831
3680589868.939000	-0.000026	28.341577	-2825.112859
3680589869.441000	-0.000027	28.317468	-2825.128791
3680589869.941000	-0.000027	28.343103	-2825.251386
3680589870.440000	-0.000026	28.312280	-2825.635103
3680589870.938000	-0.000026	28.335779	-2825.351754
3680589871.440000	-0.000026	28.339136	-2824.675820
3680589871.940000	-0.000026	28.317194	-2825.385461
3680589872.440000	-0.000028	28.377527	-2825.756965
3680589872.940000	-0.000026	28.335748	-2825.633994
3680589873.439000	-0.000026	28.350092	-2825.673244
3680589873.940000	-0.000026	28.347375	-2825.859550
3680589874.440000	-0.000026	28.367761	-2825.625107
3680589874.940000	-0.000027	28.387292	-2825.835840
3680589875.439000	-0.000027	28.340662	-2825.666950
3680589875.940000	-0.000026	28.367517	-2825.029156
3680589876.440000	-0.000026	28.378442	-2824.906204
3680589876.939000	-0.000027	28.380884	-2825.152502
3680589877.441000	-0.000026	28.395807	-2824.902860
3680589877.941000	-0.000026	28.376917	-2824.724708
3680589878.439000	-0.000025	28.408594	-2825.001011
3680589878.939000	-0.000026	28.387598	-2824.266926
3680589879.440000	-0.000025	28.410730	-2824.660263
3680589879.941000	-0.000025	28.360773	-2823.790244
3680589880.440000	-0.000024	28.420496	-2823.661355
3680589880.940000	-0.000026	28.398248	-2823.582087
3680589881.439000	-0.000025	28.380579	-2824.223224
3680589881.939000	-0.000024	28.386682	-2824.101738
3680589882.441000	-0.000026	28.376001	-2823.949513
3680589882.939000	-0.000025	28.393976	-2824.483970
3680589883.440000	-0.000024	28.392450	-2824.061362
3680589883.939000	-0.000023	28.395197	-2824.531374
3680589884.439000	-0.000024	28.387292	-2824.646190
3680589884.939000	-0.000024	28.394922	-2824.458400
3680589885.441000	-0.000024	28.393976	-2825.203983
3680589885.939000	-0.000024	28.379694	-2825.243608
3680589886.439000	-0.000025	28.368372	-2825.227318
3680589886.939000	-0.000025	28.406824	-2825.356940
3680589887.440000	-0.000025	28.419916	-2825.941036
3680589887.939000	-0.000024	28.414392	-2825.721023
3680589888.438000	-0.000023	28.406519	-2825.950298
3680589888.939000	-0.000023	28.441217	-2825.393239
3680589889.440000	-0.000025	28.409814	-2825.489548
3680589889.940000	-0.000024	28.415613	-2825.119529
3680589890.440000	-0.000024	28.389429	-2825.551025
3680589890.940000	-0.000023	28.419885	-2825.606958
3680589891.441000	-0.000024	28.439722	-2825.134710
3680589891.939000	-0.000023	28.435724	-2825.055835
3680589892.440000	-0.000023	28.422937	-2824.994341
3680589892.939000	-0.000023	28.427515	-2824.639521
3680589893.439000	-0.000023	28.438196	-2824.508772
3680589893.939000	-0.000023	28.465570	-2824.000618
3680589894.439000	-0.000023	28.476892	-2823.920993
3680589894.940000	-0.000024	28.441248	-2824.325434
3680589895.440000	-0.000023	28.445459	-2823.837272
3680589895.939000	-0.000022	28.458276	-2823.794321
3680589896.440000	-0.000022	28.449731	-2824.485812
3680589896.939000	-0.000023	28.465021	-2824.071357
3680589897.441000	-0.000022	28.439417	-2824.361000
3680589897.940000	-0.000023	28.440637	-2824.796931
3680589898.440000	-0.000023	28.439111	-2824.521003
3680589898.939000	-0.000022	28.460413	-2823.627648
3680589899.440000	-0.000021	28.471704	-2824.412856
3680589899.939000	-0.000022	28.456781	-2824.228410
3680589900.440000	-0.000020	28.472314	-2825.131384
3680589900.940000	-0.000022	28.475671	-2825.248793
3680589901.441000	-0.000020	28.456476	-2824.695811
3680589901.939000	-0.000020	28.464105	-2824.943236
3680589902.442000	-0.000021	28.474725	-2825.551400
3680589902.938000	-0.000021	28.455225	-2825.843260
3680589903.440000	-0.000021	28.485376	-2825.356207
3680589903.942000	-0.000020	28.496393	-2825.584356
3680589904.439000	-0.000020	28.465570	-2825.682131
3680589904.941000	-0.000021	28.480859	-2825.309912
3680589905.441000	-0.000021	28.504938	-2825.483254
3680589905.940000	-0.000021	28.522607	-2825.125465
3680589906.442000	-0.000020	28.515588	-2825.175837
3680589906.940000	-0.000020	28.524713	-2825.204358
3680589907.440000	-0.000021	28.512537	-2825.067673
3680589907.941000	-0.000020	28.531702	-2825.139163
3680589908.439000	-0.000020	28.528986	-2824.832497
3680589908.939000	-0.000020	28.528345	-2824.468414
3680589909.439000	-0.000020	28.515253	-2824.308769
3680589909.939000	-0.000021	28.523462	-2824.847678
3680589910.441000	-0.000020	28.518884	-2823.826543
3680589910.940000	-0.000019	28.551843	-2824.074326
3680589911.439000	-0.000019	28.542688	-2823.938016
3680589911.938000	-0.000020	28.540887	-2824.071733
3680589912.440000	-0.000019	28.532953	-2824.204323
3680589912.939000	-0.000019	28.537836	-2824.376915
3680589913.441000	-0.000019	28.526544	-2824.312470
3680589913.939000	-0.000018	28.565240	-2824.003211
3680589914.440000	-0.000018	28.513422	-2824.585823
3680589914.938000	-0.000019	28.535699	-2824.245808
3680589915.439000	-0.000020	28.547266	-2824.201355
3680589915.939000	-0.000018	28.552454	-2824.457667
3680589916.439000	-0.000019	28.532953	-2824.311361
3680589916.939000	-0.000019	28.544489	-2824.459151
3680589917.440000	-0.000018	28.527765	-2825.249544
3680589917.940000	-0.000019	28.525659	-2825.169168
3680589918.440000	-0.000017	28.529596	-2825.193611
3680589918.941000	-0.000018	28.539667	-2825.348053
3680589919.440000	-0.000017	28.553949	-2825.292495
3680589919.938000	-0.000017	28.536005	-2825.608066
3680589920.439000	-0.000017	28.576837	-2825.033984
3680589920.940000	-0.000018	28.583521	-2825.422869
3680589921.440000	-0.000017	28.561609	-2825.895098
3680589921.941000	-0.000018	28.564935	-2825.804368
3680589922.441000	-0.000017	28.571649	-2825.436208
3680589922.941000	-0.000017	28.569513	-2825.850663
3680589923.440000	-0.000016	28.600885	-2826.526240
3680589923.939000	-0.000017	28.543909	-2825.806586
3680589924.439000	-0.000017	28.571954	-2825.978819
3680589924.939000	-0.000016	28.607904	-2825.776581
3680589925.441000	-0.000017	28.596643	-2825.165091
3680589925.939000	-0.000017	28.623438	-2824.799523
3680589926.440000	-0.000017	28.612787	-2825.457684
3680589926.940000	-0.000016	28.625269	-2825.485471
3680589927.439000	-0.000017	28.595728	-2825.496951
3680589927.940000	-0.000016	28.599664	-2825.395832
3680589928.440000	-0.000017	28.585657	-2824.345443
3680589928.941000	-0.000016	28.619775	-2824.408028
3680589929.440000	-0.000016	28.630151	-2824.962494
3680589929.940000	-0.000016	28.625574	-2824.266926
3680589930.440000	-0.000015	28.639886	-2824.264691
3680589930.939000	-0.000015	28.642023	-2824.470255
